"tabla","pk_columna","pk_valor","columna","valor_actual","valor_propuesto"
"erp_catalogo_productos","id_producto_erp","895","descripcion","<p>Correa rectractil chica</p><p>Color: roja</p><p><br></p><p>Descripci├â┬│n:</p><p>Incluye bot├â┬│n de seguridad en el mango para ajustar la cuerda, bloqueando y desbloqueando su prolongaci├â┬│n de acuerdo con las necesidades del paseo.</p><p>Mango y asa de pl├â┬ístico c├â┬│modas al manejo.</p><p>Cuerda de nailon de 5 m de longitud con resistencia a la tensi├â┬│n, durable.</p><p>Gancho met├â┬ílico.</p><p>Hasta para 12 kg de peso.&nbsp;</p>","<p>Correa rectractil chica</p><p>Color: roja</p><p><br></p><p>Descripción:</p><p>Incluye botón de seguridad en el mango para ajustar la cuerda, bloqueando y desbloqueando su prolongación de acuerdo con las necesidades del paseo.</p><p>Mango y asa de plástico cómodas al manejo.</p><p>Cuerda de nailon de 5 m de longitud con resistencia a la tensión, durable.</p><p>Gancho metálico.</p><p>Hasta para 12 kg de peso.&nbsp;</p>"
"erp_catalogo_productos","id_producto_erp","896","descripcion","<p>Correa rectractil grande</p><p>Color: aqua</p><p><br></p><p>Descripci├â┬│n:</p><p>Incluye bot├â┬│n de seguridad en el mango para ajustar la cuerda, bloqueando y desbloqueando su prolongaci├â┬│n de acuerdo con las necesidades del paseo.</p><p>Mango y asa de pl├â┬ístico c├â┬│modas al manejo.</p><p>Cuerda de nailon de 5 m de longitud con resistencia a la tensi├â┬│n, durable.</p><p>Gancho met├â┬ílico.</p><p>Hasta para 12 kg de peso.&nbsp;</p>","<p>Correa rectractil grande</p><p>Color: aqua</p><p><br></p><p>Descripción:</p><p>Incluye botón de seguridad en el mango para ajustar la cuerda, bloqueando y desbloqueando su prolongación de acuerdo con las necesidades del paseo.</p><p>Mango y asa de plástico cómodas al manejo.</p><p>Cuerda de nailon de 5 m de longitud con resistencia a la tensión, durable.</p><p>Gancho metálico.</p><p>Hasta para 12 kg de peso.&nbsp;</p>"
"erp_catalogo_productos","id_producto_erp","897","descripcion","<p>Casa para h├â┬ímster castillo</p><p>Color: rosa</p><p><br></p><p>Descripci├â┬│n:</p><p>Casa para h├â┬ímster cerrda para jaulas, peceras, o contenedores para que tengan un espacio calientito dentro de ellas con un dise├â┬▒o bonito,</p>","<p>Casa para hámster castillo</p><p>Color: rosa</p><p><br></p><p>Descripción:</p><p>Casa para hámster cerrda para jaulas, peceras, o contenedores para que tengan un espacio calientito dentro de ellas con un diseño bonito,</p>"
"erp_catalogo_productos","id_producto_erp","898","descripcion","<p>Antiacaros eri-clean acarizida para erizo</p><p><br></p><p>Descripci├â┬│n:</p><p>Acarizida contiene mezcla de aceites especiales para combatir los acaros y humectar la piel de tu mascota</p>","<p>Antiacaros eri-clean acarizida para erizo</p><p><br></p><p>Descripción:</p><p>Acarizida contiene mezcla de aceites especiales para combatir los acaros y humectar la piel de tu mascota</p>"
"erp_catalogo_productos","id_producto_erp","899","descripcion","<p>Shampoo para erizo champ├â┬║as</p><p><br></p><p>Descripci├â┬│n:</p><p>Especial mente dise├â┬▒ado para erizos, proporcionando una limpieza profunda y suave a su pelaje. Adem├â┬ís ayuda a eliminar los olores desagradables, dejando a tu erizo con una aroma fresco y agradable.</p>","<p>Shampoo para erizo champúas</p><p><br></p><p>Descripción:</p><p>Especial mente diseñado para erizos, proporcionando una limpieza profunda y suave a su pelaje. Además ayuda a eliminar los olores desagradables, dejando a tu erizo con una aroma fresco y agradable.</p>"
"erp_catalogo_productos","id_producto_erp","900","descripcion","<p>Juguete  hongo travieso para gato</p><p>Color: morado</p><p><br></p><p>Descripci├â┬│n:</p><p>Estimula su inteligencia juega con su presa dise├â┬▒ados para saciar el instinto cazador de tu gato, le ayudara a disminuir el aburrimiento, a mejorar su comportamiento.</p>","<p>Juguete  hongo travieso para gato</p><p>Color: morado</p><p><br></p><p>Descripción:</p><p>Estimula su inteligencia juega con su presa diseñados para saciar el instinto cazador de tu gato, le ayudara a disminuir el aburrimiento, a mejorar su comportamiento.</p>"
"erp_catalogo_productos","id_producto_erp","901","descripcion","<p>Pasto para gatos en cajita</p><p><br></p><p>Descripci├â┬│n:</p><p>Estimula el juego y atracci├â┬│n de las mascotas</p>","<p>Pasto para gatos en cajita</p><p><br></p><p>Descripción:</p><p>Estimula el juego y atracción de las mascotas</p>"
"erp_catalogo_productos","id_producto_erp","902","descripcion","<p>Pelota de tennis con dise├â┬▒o mediana</p><p><br></p><p>Descripci├â┬│n:</p><p>Pelotas de tennis deportivas set de pelotas con divertidos dise├â┬▒os que podr├â┬ín a prueba las habilidades y agilidad de tu canino, con su alto impacto lo tendr├â┬ínatento a todo momento. Adecuadas para juegos de b├â┬║squeda qu├â┬® ejerciten sus m├â┬║sculos y destreza con sonido al apretar o morder la pelota.</p><p><br></p>","<p>Pelota de tennis con diseño mediana</p><p><br></p><p>Descripción:</p><p>Pelotas de tennis deportivas set de pelotas con divertidos diseños que podrán a prueba las habilidades y agilidad de tu canino, con su alto impacto lo tendránatento a todo momento. Adecuadas para juegos de búsqueda qué ejerciten sus músculos y destreza con sonido al apretar o morder la pelota.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","903","descripcion","<p>Juguete tablero interactivo</p><p><br></p><p>Descripci├â┬│n:</p><p>Es un juguete para mascotas tablero interactico para poner premios que ayuda a mejorar su destreza mental. El juguete ofrece la oprtunidad de buscar premios debajo de las piezas, lo que lo hace divertido y estimulate, es una excelente manera de mantener a tu mascota entretenido y activo, adem├â┬ís de fomentar su destreza cognitiva guiado por sus sentidos.</p><p><br></p><p><br></p>","<p>Juguete tablero interactivo</p><p><br></p><p>Descripción:</p><p>Es un juguete para mascotas tablero interactico para poner premios que ayuda a mejorar su destreza mental. El juguete ofrece la oprtunidad de buscar premios debajo de las piezas, lo que lo hace divertido y estimulate, es una excelente manera de mantener a tu mascota entretenido y activo, además de fomentar su destreza cognitiva guiado por sus sentidos.</p><p><br></p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","904","descripcion","<p>Shampoo y acondiccionador 2 en 1 grande</p><p><br></p><p>Descripci├â┬│n:</p><p>El shampoo y acondiccionador 2 en 1 limpia y suaviza el pelo al mismo tiempo, proporcion├â┬índole brillo y sedosidad al tacto. no irrita a piel ni los ojos del perro.</p><p><br></p><p>Ventajas: limpia y suaviza facilitando el cepillado proporciona brillo y sedosidad.</p><p><br></p>","<p>Shampoo y acondiccionador 2 en 1 grande</p><p><br></p><p>Descripción:</p><p>El shampoo y acondiccionador 2 en 1 limpia y suaviza el pelo al mismo tiempo, proporcionándole brillo y sedosidad al tacto. no irrita a piel ni los ojos del perro.</p><p><br></p><p>Ventajas: limpia y suaviza facilitando el cepillado proporciona brillo y sedosidad.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","905","descripcion","<p>Shampoo y acondiccionador 2 en 1 chico</p><p><br></p><p>Descripci├â┬│n:</p><p>El shampoo y acondiccionador 2 en 1 limpia y suaviza el pelo al mismo tiempo, proporcion├â┬índole brillo y sedosidad al tacto. no irrita a piel ni los ojos del perro.</p><p><br></p><p>Ventajas: limpia y suaviza facilitando el cepillado proporciona brillo y sedosidad.</p><p><br></p>","<p>Shampoo y acondiccionador 2 en 1 chico</p><p><br></p><p>Descripción:</p><p>El shampoo y acondiccionador 2 en 1 limpia y suaviza el pelo al mismo tiempo, proporcionándole brillo y sedosidad al tacto. no irrita a piel ni los ojos del perro.</p><p><br></p><p>Ventajas: limpia y suaviza facilitando el cepillado proporciona brillo y sedosidad.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","906","descripcion","<p>Arenero petit chico</p><p>Medidas: 43 x 29 x 14 cm (largo x ancho x alto)</p><p><br></p><p>Descripci├â┬│n:Arenero con contorno para evitar desbordes de arena con rejilla en el contorno parte delantera para limpieza de sus patitas del gato, de material resistente y durarero ba├â┬▒o para gatos.</p><p><br></p><p>Color: beige rosado con verde aqua</p>","<p>Arenero petit chico</p><p>Medidas: 43 x 29 x 14 cm (largo x ancho x alto)</p><p><br></p><p>Descripción:Arenero con contorno para evitar desbordes de arena con rejilla en el contorno parte delantera para limpieza de sus patitas del gato, de material resistente y durarero baño para gatos.</p><p><br></p><p>Color: beige rosado con verde aqua</p>"
"erp_catalogo_productos","id_producto_erp","907","descripcion","<p>Arenero petit chico</p><p>Medidas: 43 x 29 x 14 cm (largo x ancho x alto)</p><p><br></p><p>Descripci├â┬│n:Arenero con contorno para evitar desbordes de arena con rejilla en el contorno parte delantera para limpieza de sus patitas del gato, de material resistente y durarero ba├â┬▒o para gatos.</p><p><br></p><p>Color: gris con azul</p>","<p>Arenero petit chico</p><p>Medidas: 43 x 29 x 14 cm (largo x ancho x alto)</p><p><br></p><p>Descripción:Arenero con contorno para evitar desbordes de arena con rejilla en el contorno parte delantera para limpieza de sus patitas del gato, de material resistente y durarero baño para gatos.</p><p><br></p><p>Color: gris con azul</p>"
"erp_catalogo_productos","id_producto_erp","908","descripcion","<p>Repelente natural para gatos</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripci├â┬│n:</span></p><p><span style=""color: rgb(33, 37, 41);"">Evita que los gatos orinen para marcar territorio. Puede aplicarse sobre superficies, jardineras, macetas, alfombras y telas naturales o sint├â┬®ticas.</span></p><p><span style=""color: rgb(33, 37, 41);"">F├â┬│rmula especial con aceites naturales para uso en exteriores, telas y madera. No da├â┬▒a el ambiente Auxiliar en el entrenamiento de tu gato</span></p><p><br></p><p><br></p><p><br></p>","<p>Repelente natural para gatos</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripción:</span></p><p><span style=""color: rgb(33, 37, 41);"">Evita que los gatos orinen para marcar territorio. Puede aplicarse sobre superficies, jardineras, macetas, alfombras y telas naturales o sintéticas.</span></p><p><span style=""color: rgb(33, 37, 41);"">Fórmula especial con aceites naturales para uso en exteriores, telas y madera. No daña el ambiente Auxiliar en el entrenamiento de tu gato</span></p><p><br></p><p><br></p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","909","descripcion","<p>Juguete de peluche castor</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripci├â┬│n:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con dise├â┬▒os de animales del bosque son una excelente opci├â┬│n para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Adem├â┬ís, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">├óÔé¼┬ó Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>","<p>Juguete de peluche castor</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripción:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con diseños de animales del bosque son una excelente opción para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Además, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">� Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>"
"erp_catalogo_productos","id_producto_erp","910","descripcion","<p>Juguete de peluche mapache</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripci├â┬│n:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con dise├â┬▒os de animales del bosque son una excelente opci├â┬│n para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Adem├â┬ís, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">├óÔé¼┬ó Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>","<p>Juguete de peluche mapache</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripción:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con diseños de animales del bosque son una excelente opción para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Además, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">� Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>"
"erp_catalogo_productos","id_producto_erp","911","descripcion","<p>Juguete de peluche b├â┬║ho</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripci├â┬│n:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con dise├â┬▒os de animales del bosque son una excelente opci├â┬│n para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Adem├â┬ís, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">├óÔé¼┬ó Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>","<p>Juguete de peluche búho</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripción:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con diseños de animales del bosque son una excelente opción para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Además, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">� Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>"
"erp_catalogo_productos","id_producto_erp","912","descripcion","<p>Juguete de peluche puercoesp├â┬¡n</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripci├â┬│n:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con dise├â┬▒os de animales del bosque son una excelente opci├â┬│n para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Adem├â┬ís, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">├óÔé¼┬ó Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>","<p>Juguete de peluche puercoespín</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripción:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con diseños de animales del bosque son una excelente opción para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Además, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">� Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>"
"erp_catalogo_productos","id_producto_erp","913","descripcion","<p>Juguete de peluche ardilla</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripci├â┬│n:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con dise├â┬▒os de animales del bosque son una excelente opci├â┬│n para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Adem├â┬ís, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">├óÔé¼┬ó Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>","<p>Juguete de peluche ardilla</p><p><br></p><p><span style=""color: rgb(94, 98, 120);"">Descripción:</span></p><p><span style=""color: rgb(33, 37, 41);"">Juguete de peluche para perros con diseños de animales del bosque son una excelente opción para mantener entretenidas a nuestras mascotas. Estos juguetes son coloridos y suaves, lo que los hace perfectos para que los perros jueguen y se diviertan. Además, al ser de peluche, son seguros para morder y jugar sin riesgo de lastimarse.</span></p><p><br></p><p><span style=""color: rgb(33, 37, 41);"">Beneficios:</span></p><p><span style=""color: rgb(33, 37, 41);"">� Ayuda a mantenerlos entretenidos al masticar, lamer, arrastrar y jugar con ellos. Estimulan su curiosidad con el squeaker de una manera segura de jugar</span></p>"
"erp_catalogo_productos","id_producto_erp","914","descripcion","<p>Shampoo para hur├â┬│n</p><p><br></p><p>Descripci├â┬│n:</p><p>Shampoo para hur├â┬│n con extractos naturalez, ayuda a mantener el pelaje limpio y suave, elimina los malos olores naturalmente con aroma a toronja.</p><p><br></p>","<p>Shampoo para hurón</p><p><br></p><p>Descripción:</p><p>Shampoo para hurón con extractos naturalez, ayuda a mantener el pelaje limpio y suave, elimina los malos olores naturalmente con aroma a toronja.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","915","descripcion","<p>Alimento para hur├â┬│n</p><p><br></p><p>Descripci├â┬│n:</p><p>Alimento para hur├â┬│n fortificada con vitaminas y minerales elaborado con carne de pollo y pescado, lo que proporciona gran sabor de cada bocado</p>","<p>Alimento para hurón</p><p><br></p><p>Descripción:</p><p>Alimento para hurón fortificada con vitaminas y minerales elaborado con carne de pollo y pescado, lo que proporciona gran sabor de cada bocado</p>"
"erp_catalogo_productos","id_producto_erp","916","descripcion","<p>Shampoo antipulgas para perro</p><p>Cantidad: 250 ml</p><p><br></p><p>Descripci├â┬│n:</p><p>El Shampoo con ingredientes que cuidan su piel y proporcionan sedosidad facilitando el cepillado.</p><p>Elaborado con extracto de D-limoneo</p><p>Proporciona limpieza</p><p>Repele y aleja a las pulgas</p>","<p>Shampoo antipulgas para perro</p><p>Cantidad: 250 ml</p><p><br></p><p>Descripción:</p><p>El Shampoo con ingredientes que cuidan su piel y proporcionan sedosidad facilitando el cepillado.</p><p>Elaborado con extracto de D-limoneo</p><p>Proporciona limpieza</p><p>Repele y aleja a las pulgas</p>"
"erp_catalogo_productos","id_producto_erp","917","descripcion","<p>Jaula zin con divisiones para pajaros</p><p>Color: gris</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(102, 102, 102);"">Podr├â┬ís tener un h├â┬íbitat para tus canarios y en ├â┬®poca de cria usa las divisiones opacas y tipo rejilla que vienen incluidas para separar a tus aves con 3 divisiones para convertir una jaula en 4 espacios para ellos, o tener distintas variedades de aves en una sola jaula con charolas extraibles para f├â┬ícil limpieza.</span></p><p><br></p><p><span style=""color: rgb(102, 102, 102);"">Incluye:</span></p><p><span style=""color: rgb(102, 102, 102);""> 2 cajones para jaula </span></p><p><span style=""color: rgb(102, 102, 102);"">4 comederos largos </span></p><p><span style=""color: rgb(102, 102, 102);""> 8 palos pl├â┬ísticos </span></p><p><span style=""color: rgb(102, 102, 102);"">3 separadores de pl├â┬ístico</span></p><p><span style=""color: rgb(102, 102, 102);"">2 asas,</span></p><p><span style=""color: rgb(102, 102, 102);"">1 Parrilla pl├â┬ística</span></p><p><span style=""color: rgb(102, 102, 102);"">2 Asas para transportar</span></p>","<p>Jaula zin con divisiones para pajaros</p><p>Color: gris</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(102, 102, 102);"">Podrás tener un hábitat para tus canarios y en época de cria usa las divisiones opacas y tipo rejilla que vienen incluidas para separar a tus aves con 3 divisiones para convertir una jaula en 4 espacios para ellos, o tener distintas variedades de aves en una sola jaula con charolas extraibles para fácil limpieza.</span></p><p><br></p><p><span style=""color: rgb(102, 102, 102);"">Incluye:</span></p><p><span style=""color: rgb(102, 102, 102);""> 2 cajones para jaula </span></p><p><span style=""color: rgb(102, 102, 102);"">4 comederos largos </span></p><p><span style=""color: rgb(102, 102, 102);""> 8 palos plásticos </span></p><p><span style=""color: rgb(102, 102, 102);"">3 separadores de plástico</span></p><p><span style=""color: rgb(102, 102, 102);"">2 asas,</span></p><p><span style=""color: rgb(102, 102, 102);"">1 Parrilla plástica</span></p><p><span style=""color: rgb(102, 102, 102);"">2 Asas para transportar</span></p>"
"erp_catalogo_productos","id_producto_erp","918","descripcion","<p>Arena para pajaros ba├â┬▒o en seco</p><p><br></p><p>Descripci├â┬│n:</p><p>Arena para aves con extracto de eucalipto y c├â┬íscaras. Es un metodo perfecto para asegurar que la jaula se mantega limpia y fresca, el extracto de eucalipto aporta un mayor control higienico, ya que posee propiedades curativas y tiene efectos antiflamatorios, germicidas y desifectantes, se trata de evitar quq las bacter├â┬¡as y par├â┬ísitos (garrapatas, piojos de los p├â┬íjaros) se multipliquen en el cuerpo de los p├â┬íjaros. Tambien ayudan a neutralizar los olores desagradables. el color blanco de la arena ayuda a las aves a conservar su color. Extender sobre el suelo de la jaula en una capa de 1 cm de espesor ca,mbiar despues de que se ensucia una o dos veces a la semana.</p><p><br></p>","<p>Arena para pajaros baño en seco</p><p><br></p><p>Descripción:</p><p>Arena para aves con extracto de eucalipto y cáscaras. Es un metodo perfecto para asegurar que la jaula se mantega limpia y fresca, el extracto de eucalipto aporta un mayor control higienico, ya que posee propiedades curativas y tiene efectos antiflamatorios, germicidas y desifectantes, se trata de evitar quq las bacterías y parásitos (garrapatas, piojos de los pájaros) se multipliquen en el cuerpo de los pájaros. Tambien ayudan a neutralizar los olores desagradables. el color blanco de la arena ayuda a las aves a conservar su color. Extender sobre el suelo de la jaula en una capa de 1 cm de espesor ca,mbiar despues de que se ensucia una o dos veces a la semana.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","919","descripcion","<p>Juguete pez globo para perro</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(0, 0, 0);"">Son juguetes para perros que tienen una necesidad natural de morder y masticar para mantener sus dientes y enc├â┬¡as saludables, as├â┬¡ como para liberar estr├â┬®s. Son juguetes con texturas y materiales resistentes pueden ayudar a satisfacer esta necesidad de morder de manera segura, con un squeaker integrado puede proporcionar entretenimiento adicional, ya que el sonido puede atraer su atenci├â┬│n.</span></p>","<p>Juguete pez globo para perro</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(0, 0, 0);"">Son juguetes para perros que tienen una necesidad natural de morder y masticar para mantener sus dientes y encías saludables, así como para liberar estrés. Son juguetes con texturas y materiales resistentes pueden ayudar a satisfacer esta necesidad de morder de manera segura, con un squeaker integrado puede proporcionar entretenimiento adicional, ya que el sonido puede atraer su atención.</span></p>"
"erp_catalogo_productos","id_producto_erp","920","descripcion","<p>Tonico para aves catarro</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(0, 0, 0);"">es una f├â┬│rmula especializada con ingredientes que coadyuvan al alivio y prevenci├â┬│n de las enfermedades respiratorias como el catarro y la tos en las aves, especialmente en ├â┬®pocas de lluvias y fr├â┬¡o.</span><span style=""color: rgb(50, 51, 56);""> Para todo tipo de aves de ornato y canoras.</span></p>","<p>Tonico para aves catarro</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(0, 0, 0);"">es una fórmula especializada con ingredientes que coadyuvan al alivio y prevención de las enfermedades respiratorias como el catarro y la tos en las aves, especialmente en épocas de lluvias y frío.</span><span style=""color: rgb(50, 51, 56);""> Para todo tipo de aves de ornato y canoras.</span></p>"
"erp_catalogo_productos","id_producto_erp","921","descripcion","<p>Tonico para aves multivitaminas</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(0, 0, 0);"">Es un suplemento que mantiene y conserva la salud a las aves, adem├â┬ís de estimular el canto y la fertilidad</span><span style=""color: rgb(50, 51, 56);"">.Para todo tipo de aves de ornato y canoras</span></p>","<p>Tonico para aves multivitaminas</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(0, 0, 0);"">Es un suplemento que mantiene y conserva la salud a las aves, además de estimular el canto y la fertilidad</span><span style=""color: rgb(50, 51, 56);"">.Para todo tipo de aves de ornato y canoras</span></p>"
"erp_catalogo_productos","id_producto_erp","922","descripcion","<p>Camaroncitos gambitas para tortuga y peces</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(102, 102, 102);"">Lo hace ser un alimento muy completo ya que es alto en prote├â┬¡nas al ser alimento vivo deshidratado, practico Ideal para tortugas, peces de agua dulce y salada. </span></p>","<p>Camaroncitos gambitas para tortuga y peces</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(102, 102, 102);"">Lo hace ser un alimento muy completo ya que es alto en proteínas al ser alimento vivo deshidratado, practico Ideal para tortugas, peces de agua dulce y salada. </span></p>"
"erp_catalogo_productos","id_producto_erp","923","descripcion","<p>Camaroncitos gambitas para tortuga y peces mediano</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(102, 102, 102);"">Lo hace ser un alimento muy completo ya que es alto en prote├â┬¡nas al ser alimento vivo deshidratado, practico Ideal para tortugas, peces de agua dulce y salada. </span></p>","<p>Camaroncitos gambitas para tortuga y peces mediano</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(102, 102, 102);"">Lo hace ser un alimento muy completo ya que es alto en proteínas al ser alimento vivo deshidratado, practico Ideal para tortugas, peces de agua dulce y salada. </span></p>"
"erp_catalogo_productos","id_producto_erp","924","descripcion","<p>Camaroncitos gambitas para tortuga y peces grandes</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(102, 102, 102);"">Lo hace ser un alimento muy completo ya que es alto en prote├â┬¡nas al ser alimento vivo deshidratado, practico Ideal para tortugas, peces de agua dulce y salada. </span></p>","<p>Camaroncitos gambitas para tortuga y peces grandes</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(102, 102, 102);"">Lo hace ser un alimento muy completo ya que es alto en proteínas al ser alimento vivo deshidratado, practico Ideal para tortugas, peces de agua dulce y salada. </span></p>"
"erp_catalogo_productos","id_producto_erp","925","descripcion","<p>Deslanador quita pelo grande</p><p><br></p><p>Descripci├â┬│n:</p><p>Libera el pelo de la mascota de manera f├â┬ícil atrav├â┬®s del bot├â┬│n limpiador con mango ergon├â┬│mico para agrre firme y c├â┬│modo, la cuchilla tiene la funci├â┬│n de quitar el pelaje para adelgazar y desenredar sin da├â┬▒ar el pelaje o cortar la piel. Para todo tipo de pelo (largo corto grueso delgado). Elimina enredos, suciedad y pelo muerto.</p>","<p>Deslanador quita pelo grande</p><p><br></p><p>Descripción:</p><p>Libera el pelo de la mascota de manera fácil através del botón limpiador con mango ergonómico para agrre firme y cómodo, la cuchilla tiene la función de quitar el pelaje para adelgazar y desenredar sin dañar el pelaje o cortar la piel. Para todo tipo de pelo (largo corto grueso delgado). Elimina enredos, suciedad y pelo muerto.</p>"
